time,vibX,vibY,vibZ
1679535099.5010216,0.232361,-0.623901,-0.110229
1679535099.6652484,-0.267639,-0.514465,-0.000854
1679535099.9171407,-0.017639,-0.170776,-0.422729
1679535100.08922,-0.267639,-0.233276,-0.141479
1679535100.2690294,0.232361,-0.452026,-0.469604
1679535100.453245,0.232361,-0.264526,-0.469604
1679535100.7090485,-0.267639,-0.592651,-0.422729
1679535100.8609335,-0.517639,-0.561401,-0.563354
1679535101.0370803,-0.267639,-0.623901,-0.407104
1679535101.2088776,-0.267639,-0.186401,-0.391479
1679535101.3930106,-0.017639,-0.186401,-0.235229
1679535101.5609708,-0.267639,-0.498901,-0.063354
1679535101.717108,-0.517639,-0.420776,-0.219604
1679535101.8848054,-0.267639,-0.577026,-0.360229
1679535102.0651186,-0.017639,-0.920776,-0.688354
1679535102.240948,-0.017639,-0.295776,-0.453979
1679535102.396095,-0.017639,-0.655151,-0.407104
1679535102.5735743,-0.267639,-0.592651,-0.688354
1679535102.7205625,-0.517639,-0.795776,-0.797729
1679535102.8769965,-0.017639,-0.233276,-0.719604
1679535103.1327174,-0.767639,-0.623901,-0.563354
1679535103.2807543,-0.017639,-0.577026,-0.141479
1679535103.46098,-0.267639,-0.420776,-0.735229
1679535103.6529324,-0.267639,-0.170776,-0.375854
1679535103.9209323,-0.267639,-0.467651,-0.985229
1679535104.104755,-0.267639,-0.670776,-0.297729
1679535104.3527288,-0.267639,-0.264526,-0.375854
1679535104.6449375,-0.267639,-0.483276,-0.610229
1679535104.8849733,-0.267639,-0.217651,-0.250854
1679535105.1570015,-0.517639,-0.608276,-0.375854
1679535105.3831022,0.232361,-0.608276,-0.453979
1679535105.6129482,-0.017639,-0.483276,-0.250854
1679535105.8808794,-0.017639,-0.717651,-0.157104
1679535106.0567973,-0.267639,-0.858276,-0.547729
1679535106.2247996,-0.517639,-0.514526,-0.594604
1679535106.4767132,-0.017639,-0.702026,-0.203979
1679535106.6490512,-0.267639,-0.670715,0.061646
1679535106.892499,-0.267639,-0.483276,-0.438354
1679535107.0419707,-0.017639,-0.420776,-0.391479
1679535107.2291064,-0.017639,-0.342651,-0.438354
1679535107.4044142,-0.267639,-0.373901,-0.860229
1679535107.5849876,-0.017639,-0.467651,-0.250854
1679535107.7649865,-0.267639,-0.358276,-0.516479
1679535107.9329612,-0.017639,-0.248901,-0.625854
1679535108.0918458,0.482361,-0.373901,-0.563354
1679535108.332786,0.232361,-0.670776,-0.063354
1679535108.484532,-0.767639,-0.561401,-0.407104
1679535108.6325328,0.232361,-0.608276,-0.438354
1679535108.7968798,-0.267639,-0.295776,-0.485229
1679535108.985103,-0.017639,-0.530151,-0.344604
1679535109.136875,0.482361,-0.623901,-0.469604
1679535109.3168771,-0.267639,-0.389526,-0.485229
1679535109.4729395,0.232361,-0.155151,-0.250854
1679535109.653072,-0.267639,-0.405151,-0.532104
1679535109.8118906,-0.267639,-0.389526,-0.297729
1679535109.9928994,-0.017639,-0.545776,-0.157104
1679535110.1728518,0.232361,-0.655151,-0.047729
1679535110.3489032,0.482361,-0.327026,-0.391479
1679535110.5009384,-0.017639,-0.639526,-0.407104
1679535110.7369127,-0.267639,-0.498901,-0.563354
1679535111.0127916,-0.267639,-0.483276,-0.485229
1679535111.189059,-0.267639,-0.686401,-0.297729
1679535111.4009862,-0.017639,-0.827026,-0.282104
1679535111.5570517,0.232361,-0.655151,-0.219604
1679535111.7490711,-0.267639,-0.436401,-0.516479
1679535111.9330392,0.482361,-0.827026,-0.157104
1679535112.0847294,-0.267639,-0.186401,-0.297729
1679535112.272847,-0.267639,-0.327026,-0.453979
1679535112.5489328,-0.267639,-0.280151,-0.547729
1679535112.7090638,0.232361,-0.795776,-0.266479
1679535112.880849,-0.517639,-0.483276,-0.735229
1679535113.0489748,-0.267639,-0.545776,-0.766479
1679535113.2968383,-0.017639,-0.811401,-0.328979
1679535113.5768902,-0.017639,-0.467651,-0.172729
1679535113.7320237,-0.267639,-0.655151,-0.500854
1679535113.8838668,-0.017639,-0.342651,-0.344604
1679535114.037254,-0.017639,-0.233276,-0.422729
1679535114.3051028,-0.017639,-0.373901,-0.297729
1679535114.5560725,0.232361,-0.498901,-0.313354
1679535114.7330017,-0.017639,-0.748901,-0.578979
1679535114.9208865,-0.017639,-0.420776,-0.500854
1679535115.0925555,-0.017639,-0.608276,-0.344604
1679535115.2569342,-0.017639,-0.280151,-0.766479
1679535115.4130297,-0.267639,-0.514526,-0.266479
1679535115.5850816,-0.267639,-0.311401,-0.735229
1679535115.8088355,0.482361,-0.264526,-0.266479
1679535115.9809127,0.232361,-0.561401,-0.110229
1679535116.2287931,-0.267639,-0.686401,-0.360229
1679535116.4849126,-0.017639,-0.655151,-0.219604
1679535116.6570654,-0.017639,-0.608276,-0.782104
1679535116.841066,-0.267639,-0.342651,-0.844604
1679535116.996673,-0.267639,-0.483276,-0.422729
1679535117.156685,0.232361,-0.420776,-0.438354
1679535117.320793,0.232361,-0.467651,-0.500854
1679535117.589046,0.232361,-0.608276,-0.485229
1679535117.7849364,0.232361,-0.592651,-0.110229
1679535117.9364274,0.232361,-0.514526,-0.578979
1679535118.1008244,-0.017639,-0.655151,-0.625854
1679535118.2528684,-0.267639,-0.311401,-0.328979
1679535118.4808674,-0.267639,-0.342651,-0.141479
1679535118.6609154,-0.017639,-0.311401,-0.735229
1679535118.8088028,-0.267639,-0.780151,-0.578979
1679535118.960795,-0.267639,-0.295776,-0.360229
1679535119.1368089,-0.267639,-0.264526,-0.657104
1679535119.3928506,-0.267639,-0.655151,-0.922729
1679535119.5849898,-0.267639,-0.452026,-0.547729
1679535119.7489536,-0.017639,-0.577026,-0.266479
1679535120.0020492,-0.267639,-0.780151,-0.219604
1679535120.176867,-0.017639,-0.405151,-0.625854
1679535120.3489048,0.232361,-0.498901,-0.407104
1679535120.545107,-0.267639,-0.233276,-0.313354
1679535120.7329235,-0.017639,-0.405151,-0.719604
1679535120.981135,0.232361,-0.764526,-0.188354
1679535121.1410406,0.232361,-0.389526,-0.594604
1679535121.3010488,-0.017639,-0.452026,-0.328979
1679535121.451971,0.232361,-0.108276,-0.266479
1679535121.700995,-0.017639,-0.420776,-0.375854
1679535121.8478882,-0.517639,-0.686401,-0.610229
1679535122.0569532,-0.017639,-0.452026,-0.438354
1679535122.2369463,-0.267639,-0.577026,-0.438354
1679535122.3885484,-0.017639,-0.498901,-0.610229
1679535122.6651602,-0.267639,-0.592651,-0.485229
1679535122.91288,-0.267639,-0.405151,-0.375854
1679535123.1729336,0.232361,-0.702026,-0.516479
1679535123.448811,-0.267639,-0.389526,-0.219604
1679535123.7247636,-0.267639,-0.608276,-0.766479
1679535123.8764114,-0.267639,-0.608276,-0.797729
1679535124.0488489,-0.017639,-0.561401,-0.282104
1679535124.22489,0.482361,-0.467651,-0.266479
1679535124.3808317,0.232361,-0.514526,-0.469604
1679535124.6408267,-0.017639,-0.795776,-0.703979
1679535124.884393,0.232361,-0.530151,-0.563354
1679535125.0407865,-0.267639,-0.686401,-0.797729
1679535125.2207997,-0.017639,-0.686401,-0.578979
1679535125.3929446,-0.267639,-0.389526,-0.375854
1679535125.6406932,-0.267639,-0.889526,-0.500854
1679535125.8526137,-0.017639,-0.530151,-0.328979
1679535126.1169608,-0.267639,-0.577026,-0.375854
1679535126.2680526,-0.267639,-0.702026,-0.469604
1679535126.4610348,-0.517639,-0.233276,-0.719604
1679535126.6248362,-0.267639,-0.467651,-0.235229
1679535126.7805252,-0.267639,-0.670776,-0.407104
1679535126.9285512,-0.267639,-0.264526,-0.422729
1679535127.0932465,-0.267639,-0.873901,-0.750854
1679535127.2564518,0.232361,-0.123901,-0.610229
1679535127.453128,-0.267639,-0.389526,-0.828979
1679535127.6329627,-0.267639,-0.295776,-0.719604
1679535127.8089097,-0.017639,-0.623901,-0.453979
1679535127.984568,0.232361,-0.623901,-0.172729
1679535128.1447868,-0.517639,-0.452026,-0.750854
1679535128.2887747,-0.517639,-0.248901,-0.297729
1679535128.4648995,0.232361,-0.920776,-0.266479
1679535128.712489,-0.517639,-0.358276,-0.328979
1679535128.873224,-0.017639,-0.217651,-0.469604
1679535129.0365062,-0.267639,-0.780151,-0.375854
1679535129.300673,-0.267639,-0.983276,-0.594604
1679535129.4607048,-0.017639,-0.514526,-0.547729
1679535129.7286246,-0.517639,-0.530151,-0.391479
1679535130.000916,-0.517639,-0.233276,-0.422729
1679535130.2090993,-0.517639,-0.561401,-0.375854
1679535130.3646283,-0.267639,-0.123901,-0.625854
1679535130.628976,0.482361,-0.170715,0.030396
1679535130.905047,-0.267639,-0.373901,-0.172729
1679535131.0969672,-0.517639,-0.717651,-0.516479
1679535131.3609588,-0.017639,-0.467651,-0.094604
1679535131.5166926,-0.017639,-0.452026,-0.532104
1679535131.7605247,0.232361,-0.561401,-0.094604
1679535131.9368756,-0.517639,-0.764526,-0.453979
1679535132.1807,-0.017639,-0.498901,-0.407104
1679535132.3449376,-0.267639,-0.967651,-0.328979
1679535132.5091138,-0.267639,-0.045776,-0.641479
1679535132.756644,-0.017639,-0.030151,-0.422729
1679535133.0368636,0.482361,-0.717651,-0.438354
1679535133.2088356,-0.267639,-0.233276,-0.219604
1679535133.372821,0.232361,-0.577026,-0.375854
1679535133.5570686,-0.017639,-0.358276,-0.188354
1679535133.724787,-0.517639,-0.545776,-0.172729
1679535134.000935,-0.017639,-0.405151,-0.391479
1679535134.1925344,0.232361,-0.764526,-0.641479
1679535134.3889134,-0.267639,-0.655151,-0.016479
1679535134.6324892,-0.517639,-0.467651,-0.282104
1679535134.8722544,-0.267639,-0.123901,-0.313354
1679535135.1328945,-0.267639,-0.420776,-0.375854
1679535135.4048717,-0.017639,-0.358276,-0.610229
1679535135.6251023,-0.017639,-0.561401,-0.375854
1679535135.8931968,-0.267639,-0.295776,-0.219604
1679535136.0485325,0.232361,-0.405151,-0.516479
1679535136.216562,-0.267639,-0.202026,-0.235229
1679535136.3605342,-0.017639,-0.045776,-0.344604
1679535136.604521,-0.017639,-0.655151,-0.297729
1679535136.7768192,-0.517639,-0.842651,-0.641479
1679535137.0488043,-0.017639,-0.280151,-0.141479
1679535137.2290509,0.232361,-0.670776,-0.750854
1679535137.5007875,-0.017639,-0.248901,-0.485229
1679535137.656808,-0.267639,-0.342651,-0.594604
1679535137.9123156,-0.017639,-0.327026,-0.594604
1679535138.0565226,-0.017639,-0.498901,-0.313354
1679535138.2208989,-0.267639,-0.280151,-0.297729
1679535138.4848905,-0.017639,-0.639526,-0.313354
1679535138.6407013,-0.017639,-0.764526,-0.610229
1679535138.8048348,-0.267639,-0.545776,-0.719604
1679535138.9850135,-0.517639,-0.483276,-0.375854
1679535139.1727915,-0.267639,-0.186401,-0.782104
1679535139.4089012,-0.017639,-0.405151,-0.438354
1679535139.6406538,0.232361,-0.452026,-0.360229
1679535139.81287,-0.517639,-0.452026,-0.203979
1679535139.9725225,-0.017639,-0.389526,-0.188354
1679535140.2248578,-0.517639,-0.561401,-0.344604
1679535140.488897,-0.267639,-0.530151,-0.282104
1679535140.7568417,-0.017639,-0.420776,-0.266479
1679535140.9051583,-0.017639,-0.514526,-0.344604
1679535141.1370866,-0.017639,-0.670776,-0.313354
1679535141.416734,-0.017639,-0.545776,-0.219604
1679535141.580999,-0.267639,-0.108276,-0.485229
1679535141.84086,-0.267639,-0.655151,-0.282104
1679535141.9923902,-0.017639,-0.467651,-0.485229
1679535142.2167952,-0.267639,-0.155151,-0.469604
1679535142.468604,-0.267639,-0.530151,-0.469604
1679535142.7330005,-0.017639,-0.077026,-0.375854
1679535142.8971784,-0.267639,-0.545776,-0.453979
1679535143.0885468,-0.517639,-0.452026,-0.344604
1679535143.2691114,-0.517639,-0.483276,-0.250854
1679535143.5330322,-0.017639,-0.623901,-0.172729
1679535143.7090197,-0.267639,-0.389526,-0.375854
1679535143.8644495,0.232361,-0.358276,-0.563354
1679535144.0207524,-0.017639,-0.702026,-0.578979
1679535144.1930218,-0.267639,-0.280151,-0.063354
1679535144.357123,-0.517639,-0.358276,-0.266479
1679535144.5330288,-0.017639,-0.467651,-0.391479
1679535144.804911,-0.267639,-0.248901,-0.453979
1679535144.9914389,-0.767639,-0.295776,-0.625854
1679535145.208938,-0.267639,-0.311401,-0.235229
1679535145.3769145,-0.517639,-0.467651,-0.735229
1679535145.5528731,-0.017639,-0.530151,-0.219604
1679535145.7728307,0.232361,-0.702026,-0.344604
1679535145.9245434,-0.517639,-0.530151,-0.547729
1679535146.1924536,-0.267639,-0.233276,-0.516479
1679535146.3445106,-0.267639,-0.233276,-0.219604
1679535146.5168877,-0.017639,-0.405151,-0.703979
1679535146.6925497,-0.517639,-0.545776,-0.360229
1679535146.8568268,-0.267639,-0.045776,-0.438354
1679535147.025163,-0.017639,-0.655151,-0.282104
1679535147.2211044,-0.017639,-0.452026,-0.813354
1679535147.3969042,-0.017639,-0.436401,-0.250854
1679535147.5648775,-0.267639,-0.248901,-0.235229
1679535147.724774,-0.017639,-0.436401,-0.235229
1679535147.8729296,-0.017639,-0.405151,-0.360229
1679535148.1527908,-0.267639,-0.201965,0.092896
1679535148.416852,-0.267639,-0.639526,-0.547729
1679535148.5848577,-0.267639,-0.545776,-0.547729
1679535148.7529204,-0.017639,-0.420776,-0.438354
1679535148.920951,0.232361,-0.608276,-0.250854
1679535149.1127586,-0.517639,-0.498901,-0.594604
1679535149.2730107,0.232361,-0.342651,-0.422729
1679535149.4610398,-0.267639,-0.514526,-0.203979
1679535149.6290288,0.232361,-0.577026,-0.313354
1679535149.8089037,-0.767639,-0.795776,-0.235229
1679535149.9767048,0.232361,-0.373901,-0.594604
1679535150.256733,-0.267639,-0.608276,-0.157104
1679535150.5248682,0.232361,-0.342651,-0.485229
1679535150.7007911,-0.517639,-0.561401,-0.344604
1679535150.8768804,0.232361,-0.327026,-0.297729
1679535151.0248766,-0.267639,-0.623901,-0.266479
1679535151.2768726,0.232361,-0.405151,-0.407104
1679535151.456908,-0.267639,-0.514526,-0.407104
1679535151.612843,-0.267639,-0.764526,-0.297729
1679535151.8889625,-0.017639,-0.717651,-0.391479
1679535152.0929291,-0.267639,-0.733276,-0.235229
1679535152.2648604,-0.517639,-0.483276,-0.235229
1679535152.4448776,-0.267639,-0.577026,-0.657104
1679535152.600912,-0.517639,-0.530151,-0.500854
1679535152.7688074,0.232361,-0.577026,-0.469604
1679535152.9410534,-0.267639,-0.514526,-0.422729
1679535153.0930176,-0.267639,-0.483276,-0.578979
1679535153.3528068,0.232361,-0.577026,-0.094604
1679535153.516934,-0.517639,-0.373901,-0.453979
1679535153.6649969,0.232361,-0.702026,-0.157104
1679535153.8208094,0.482361,-0.530151,-0.594604
1679535153.9765162,-0.017639,-0.202026,-0.594604
1679535154.2205644,-0.017639,-0.311401,-0.719604
1679535154.5010364,-0.517639,-0.608276,-0.516479
1679535154.7649658,-0.267639,-0.733276,-0.063354
1679535154.9158866,0.232361,-0.592651,-0.453979
1679535155.0884864,-0.517639,-0.780151,-0.188354
1679535155.3568733,-0.017639,-0.592651,-0.297729
1679535155.6247714,-0.017639,-0.452026,-0.203979
1679535155.8007505,-0.267639,-0.530151,-0.594604
1679535155.9808328,-0.017639,-0.530151,-0.516479
1679535156.245988,-0.017639,-0.123901,-0.516479
1679535156.4248395,0.232361,-0.373901,-0.266479
1679535156.6328151,-0.517639,-0.327026,-0.766479
1679535156.8048117,-0.767639,-0.639526,-0.422729
1679535157.0398712,0.232361,-0.264526,-0.375854
1679535157.2649124,-0.267639,-0.217651,-0.297729
1679535157.4251077,-0.017639,-0.670776,-0.266479
1679535157.8071735,-0.517639,-0.764526,-0.469604
1679535158.1889162,-0.267639,-0.295776,-0.469604
1679535158.340896,0.232361,-0.452026,-0.375854
1679535158.5209095,-0.517639,-0.436401,-0.532104
1679535158.7124407,0.232361,-0.467651,-0.438354
1679535158.9252295,-0.517639,-0.327026,-0.438354
1679535159.1392558,-0.517639,-0.280151,-0.547729
1679535159.4009116,0.232361,-0.358276,-0.266479
1679535159.5768812,-0.017639,-0.498901,-0.578979
1679535159.7569962,-0.267639,-0.686401,-0.297729
1679535159.916638,-0.017639,-0.655151,-0.516479
1679535160.0645504,-0.517639,-0.545776,-0.250854
1679535160.2448254,0.232361,-0.405151,-0.500854
1679535160.4686863,-0.267639,-0.623901,-0.219604
1679535160.640936,0.482361,-0.530151,-0.157104
1679535160.7964633,-0.267639,-0.436401,-0.266479
1679535160.9687705,-0.267639,-0.342651,-0.532104
1679535161.1204906,0.482361,-0.655151,-0.313354
1679535161.2885609,-0.267639,-0.233276,-0.485229
1679535161.56083,-0.017639,-0.373901,-0.516479
1679535161.7331045,0.232361,-0.514526,-0.578979
1679535161.925038,0.232361,-0.514526,-0.422729
1679535162.1938117,-0.017639,-0.311401,-0.485229
1679535162.44864,0.232361,-0.452026,-0.641479
1679535162.6166377,-0.267639,-0.530151,-0.438354
1679535162.764609,-0.267639,-0.639526,-0.516479
1679535162.9290433,0.732361,-0.327026,-0.203979
1679535163.0927856,-0.267639,-0.061401,-0.782104
1679535163.2605,-0.267639,-0.577026,-0.500854
1679535163.4569373,0.232361,-0.577026,-0.657104
1679535163.6208558,-0.517639,-0.842651,-0.860229
1679535163.8087928,0.232361,-0.764526,-0.485229
1679535163.9768045,-0.017639,-0.373901,-0.438354
1679535164.2803645,-0.017639,-0.655151,-0.516479
1679535164.448915,-0.017639,-0.405151,-0.453979
1679535164.6166646,-0.267639,-0.717651,-0.360229
1679535164.7849844,-0.267639,-0.514526,-0.563354
1679535164.9454603,-0.267639,-0.389526,-0.766479
1679535165.108971,-0.267639,-0.327026,-0.422729
1679535165.268379,-0.517639,-0.577026,-0.313354
1679535165.4490163,-0.017639,-0.436401,-0.563354
1679535165.640039,-0.267639,-0.717651,-0.282104
1679535165.8087869,-0.017639,-0.405151,-0.313354
1679535166.0727654,0.482361,-0.545776,-0.110229
1679535166.2244847,-0.267639,-0.155151,-0.657104
1679535166.4566796,-0.017639,-0.436401,-0.453979
1679535166.5926485,0.232361,-0.342651,-0.578979
1679535166.756919,0.232361,-0.405151,-0.672729
1679535166.9125922,-0.267639,-0.717651,-0.500854
1679535167.168362,-0.267639,-0.139526,-0.407104
1679535167.3369102,0.232361,-0.483276,-0.313354
1679535167.484412,-0.017639,-0.498901,-0.578979
1679535167.6570282,0.232361,-0.764526,-0.422729
1679535167.8244443,-0.267639,-0.483276,-0.735229
1679535168.0285003,-0.017639,-0.217651,-0.532104
1679535168.2767203,-0.267639,-0.623901,-0.172729
1679535168.5330052,0.232361,-0.592651,-0.703979
1679535168.7969382,-0.517639,-0.452026,-0.532104
1679535168.9958336,-0.267639,-0.545776,-0.125854
1679535169.2403762,-0.267639,-0.530151,-0.172729
1679535169.4089575,-0.017639,-0.561401,-0.578979
1679535169.5815709,-0.267639,-0.436401,-0.188354
1679535169.828456,-0.017639,-0.639526,-0.594604
1679535169.9685097,-0.017639,-0.577026,-0.407104
1679535170.1450052,-0.017639,-0.608276,-0.375854
1679535170.3133788,0.732361,-0.358215,0.030396
1679535170.4770503,0.232361,-0.436401,-0.203979
1679535170.645002,0.232361,-0.561401,-0.469604
1679535170.8088095,0.232361,-0.139526,-0.407104
1679535171.0810206,-0.267639,-0.748901,-0.282104
1679535171.236662,-0.767639,-0.686401,-0.422729
1679535171.3967118,0.232361,-0.389526,-0.578979
1679535171.5809965,-0.017639,-0.467651,-0.266479
1679535171.7490687,-0.267639,-0.295776,-0.703979
1679535172.12296,-0.267639,-0.670776,-0.110229
1679535172.2685823,-0.017639,-0.639526,-0.563354
1679535172.44095,0.232361,-0.623901,-0.563354
1679535172.6048834,-0.267639,-0.498901,-0.453979
1679535172.7729306,-0.267639,-0.139526,-0.438354
1679535172.9449766,-0.267639,-0.467651,-0.407104
1679535173.2048197,-0.017639,-0.514526,-0.641479
1679535173.4566305,0.232361,-0.530151,-0.297729
1679535173.6369076,-0.267639,-0.358276,-0.485229
1679535173.8889034,-0.017639,-0.186401,-0.610229
1679535174.0324988,-0.267639,-0.389526,-0.516479
1679535174.196779,-0.017639,-0.483276,-0.313354
1679535174.4484165,-0.267639,-0.623901,-0.532104
1679535174.636999,-0.267639,-0.045776,-0.485229
1679535174.8209157,-0.017639,-0.561401,-0.407104
1679535174.9765892,-0.767639,-0.202026,-0.344604
1679535175.12051,-0.267639,-0.233276,-0.391479
1679535175.2645102,-0.017639,-0.498901,-0.422729
1679535175.4448802,0.732361,-0.748901,-0.688354
1679535175.612877,-0.267639,-0.764526,-0.485229
1679535175.780888,-0.517639,-0.623901,-0.375854
1679535176.0208955,-0.017639,-0.655151,-0.282104
1679535176.288907,-0.267639,-0.436401,-0.266479
1679535176.5403943,-0.517639,-0.483276,-0.594604
1679535176.7048206,-0.017639,-0.623901,-0.391479
1679535176.9568892,-0.017639,-0.608276,-0.391479
1679535177.2448952,-0.267639,-0.561401,-0.453979
1679535177.5129445,0.232361,-0.327026,-0.375854
1679535177.7044694,-0.267639,-0.452026,-0.172729
1679535177.8524923,-0.517639,-0.248901,-0.485229
1679535178.100451,0.232361,-0.498901,-0.235229
1679535178.272884,-0.267639,-0.420776,-0.563354
1679535178.5245638,0.482361,-0.530151,-0.438354
